SeniorCitizen,tenure,MonthlyCharges,TotalCharges,TotalServices,ChargesPerTenure,HasSecurityServices,HasStreamingServices,IsHighRiskCombo,CustomerValueScore,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,TenureBucket_Intermediate,TenureBucket_LongTerm,TenureBucket_VeryLoyal,ChargeLevel_Medium,ChargeLevel_High,ChargeLevel_Premium,Churn_Probability,Actual_Churn,Tenure,Risk_Tier,Expected_Remaining_Tenure,CLV,Revenue_At_Risk,Retention_Strategy,Intervention_Cost,Success_Rate,Expected_Value_Saved,Net_ROI
0,0.26233194876495186,45.05,-0.22468276330634526,0.12145010458358908,-0.4767364148880118,1,1,0,0.5916480063025058,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,0.10141346536487988,0,39,Tier 4 - Low,1,40.48,4.57,No action needed — monitor monthly,0,0.0,0.0,0.0
0,-0.9194006023861249,60.2,-0.7639763978305625,0.12145010458358908,-0.2652749838683306,1,1,0,-0.8413793214768416,True,True,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,0.47855007274948785,0,10,Tier 3 - Medium,22,690.61,633.79,Automated loyalty SMS + Satisfaction survey,5,0.2,126.76,121.76
0,-1.2453957889105598,74.4,-0.9503625362069951,-0.3552818132689499,-0.42105370330371034,1,0,1,-1.4019536242147757,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,0.8564678853255334,1,2,Tier 1 - Critical,30,320.36,1911.64,Personal retention call + Contract upgrade offer with 20% discount,60,0.4,764.66,704.66
1,-1.2861451872261143,76.4,-0.9780501728910679,-0.3552818132689499,-0.691559334506585,0,0,1,-1.4757360044016903,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,0.9063827760240948,1,1,Tier 1 - Critical,31,221.72,2146.68,Personal retention call + Contract upgrade offer with 20% discount,60,0.4,858.67,798.67
1,1.1995681100227022,110.75,2.088223743981019,1.5516458581412063,1.7219814523443333,1,1,0,0.4465397954901953,True,False,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,False,False,False,True,False,False,True,0.42460002368371474,0,62,Tier 3 - Medium,1,63.73,47.02,Automated loyalty SMS + Satisfaction survey,5,0.2,9.4,4.4
0,0.7920741268671586,50.95,0.1357179741980019,-0.3552818132689499,-0.32972924054787056,1,0,0,1.0247394118653288,False,True,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,0.10835850099685577,0,52,Tier 4 - Low,1,45.43,5.52,No action needed — monitor monthly,0,0.0,0.0,0.0
0,-1.2046463905950056,60.65,-0.9250920741540716,0.12145010458358908,-0.3307942638600092,1,1,0,-1.134395866028231,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,0.492120253829478,0,3,Tier 3 - Medium,29,893.28,865.57,Automated loyalty SMS + Satisfaction survey,5,0.2,173.11,168.11
1,0.6290765336049412,91.05,0.9092578047954061,0.12145010458358908,0.977252499992486,1,1,1,0.2002320499442128,True,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,True,0.6405352434699201,0,48,Tier 2 - High,1,32.73,58.32,Targeted email + Free 3-month OnlineSecurity trial bundle,20,0.3,17.5,-2.5
0,1.4848138982315828,99.45,2.0681172459128234,0.5981820224361281,1.3342411321652663,1,1,1,0.9184893486625176,True,True,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,True,False,False,True,0.6089424298835372,1,69,Tier 2 - High,1,38.89,60.56,Targeted email + Free 3-month OnlineSecurity trial bundle,20,0.3,18.17,-1.83
1,0.9143223218138218,90.45,1.205493543000156,0.5981820224361281,1.006268636453393,1,0,1,0.49572232272538436,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,0.5467995909271479,0,55,Tier 2 - High,1,40.99,49.46,Targeted email + Free 3-month OnlineSecurity trial bundle,20,0.3,14.84,-5.16
0,-1.2861451872261143,19.75,-1.0029470715919047,-1.308745648974028,-1.618422883355951,0,0,0,-0.5414913096205007,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,0.42802044252023724,0,1,Tier 3 - Medium,31,350.19,262.06,Automated loyalty SMS + Satisfaction survey,5,0.2,52.41,47.41
0,-1.2861451872261143,19.4,-1.0031008917957052,-1.308745648974028,-1.624149313048754,0,0,0,-0.5357192770843419,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,0.4289442601795707,1,1,Tier 3 - Medium,31,343.43,257.97,Automated loyalty SMS + Satisfaction survey,5,0.2,51.59,46.59
0,0.7105753302360499,35.4,-0.24300934187342194,-0.3552818132689499,-0.8194335572265397,1,0,0,1.199583897439817,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,True,False,False,0.1222739703616171,0,50,Tier 4 - Low,1,31.07,4.33,No action needed — monitor monthly,0,0.0,0.0,0.0
0,0.5475777369738324,64.2,0.3110070835859768,0.5981820224361281,0.1537243481720618,1,1,0,0.5614307288289822,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,True,True,False,False,False,True,False,True,False,False,0.04266505392878657,0,46,Tier 4 - Low,1,61.46,2.74,No action needed — monitor monthly,0,0.0,0.0,0.0
0,-1.2046463905950056,86.05,-0.9040187062334162,0.12145010458358908,0.0614661700969819,1,1,1,-1.5532805129380667,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,0.7899833984109979,0,3,Tier 1 - Critical,29,524.09,1971.36,Personal retention call + Contract upgrade offer with 20% discount,60,0.4,788.54,728.54
1,-0.1044126360750375,90.5,0.1292135770087276,0.12145010458358908,0.7985262831607071,1,1,1,-0.5250856814299296,True,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,True,0.6634507884120564,0,30,Tier 2 - High,2,60.92,120.08,Targeted email + Free 3-month OnlineSecurity trial bundle,20,0.3,36.02,16.02
0,1.5255632965471373,80.6,1.388056150596407,1.0749139402886672,0.5749379528835211,1,1,0,1.2701538666616672,False,True,True,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,True,False,False,False,False,False,True,False,True,False,0.05065578849369363,0,70,Tier 4 - Low,1,76.52,4.08,No action needed — monitor monthly,0,0.0,0.0,0.0
0,1.607062093178246,89.75,1.8871807376138903,2.028377775993745,1.0150736024333809,1,1,0,1.2008551188912326,False,True,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False,0.04091175259847109,0,72,Tier 4 - Low,1,86.08,3.67,No action needed — monitor monthly,0,0.0,0.0,0.0
0,1.4440644999160286,92.2,1.7979430450948273,2.028377775993745,1.0901783613397693,1,1,0,0.9972535426455232,True,True,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False,False,False,True,False,False,True,0.0568992587453059,0,68,Tier 4 - Low,1,86.95,5.25,No action needed — monitor monthly,0,0.0,0.0,0.0
0,0.8735729234982674,46.0,0.05370983125755787,0.12145010458358908,-0.49935953063542216,1,1,0,1.1879711176944487,True,True,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,0.05876110154806986,0,54,Tier 4 - Low,1,43.3,2.7,No action needed — monitor monthly,0,0.0,0.0,0.0
0,0.5883271352893868,20.45,-0.597191348281267,-1.308745648974028,-1.2986972255077955,0,0,0,1.3237341329720256,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,0.018817604843101538,0,47,Tier 4 - Low,1,20.07,0.38,No action needed — monitor monthly,0,0.0,0.0,0.0
0,0.7105753302360499,70.35,0.5413418516196677,-0.832013731121489,0.3256598963023274,0,0,0,0.6232052199004954,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,0.10060199572689159,0,50,Tier 4 - Low,1,63.27,7.08,No action needed — monitor monthly,0,0.0,0.0,0.0
1,-1.0008993990172337,19.65,-0.9394193274223377,-1.308745648974028,-1.344190528067284,0,0,0,-0.25424679760527136,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,0.45196802512620665,1,8,Tier 3 - Medium,24,258.45,213.15,Automated loyalty SMS + Satisfaction survey,5,0.2,42.63,37.63
0,-0.7564030091239073,66.6,-0.5811500984563677,0.12145010458358908,0.19521920649316132,1,1,0,-0.7837277107882996,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,0.4470576562069006,0,14,Tier 3 - Medium,18,662.87,535.93,Automated loyalty SMS + Satisfaction survey,5,0.2,107.19,102.19
0,-0.022913839443928746,84.15,0.12486266267265898,0.12145010458358908,0.6226438851221905,0,1,1,-0.33876584545617316,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,0.5035628698400519,1,32,Tier 2 - High,1,41.78,42.37,Targeted email + Free 3-month OnlineSecurity trial bundle,20,0.3,12.71,-7.29
0,1.3218163049693654,59.8,0.6620247886584991,0.12145010458358908,-0.053471454451416836,1,1,0,1.4091808289090961,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,True,False,False,False,False,True,True,False,False,0.039265405362484844,0,65,Tier 4 - Low,1,57.45,2.35,No action needed — monitor monthly,0,0.0,0.0,0.0
0,1.4440644999160286,88.15,1.6905325942124878,2.028377775993745,0.9742744758804727,1,1,0,1.0640442048496506,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,False,True,False,True,False,0.09236813581606197,0,68,Tier 4 - Low,1,80.01,8.14,No action needed — monitor monthly,0,0.0,0.0,0.0
0,1.5663126948626918,19.1,-0.408453958218171,-1.308745648974028,-1.317808048411157,0,0,0,2.3251817779956396,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,0.012244986210816296,0,71,Tier 4 - Low,1,18.87,0.23,No action needed — monitor monthly,0,0.0,0.0,0.0
1,-1.041648797332788,76.45,-0.7903016269952603,-0.3552818132689499,0.1183214363326669,1,0,1,-1.231764557739392,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.6712205467851667,1,7,Tier 2 - High,25,628.38,1282.87,Targeted email + Free 3-month OnlineSecurity trial bundle,20,0.3,384.86,364.86
0,-1.163896992279451,93.5,-0.8524449893306235,0.5981820224361281,0.42885753795951526,1,1,1,-1.6353430112274485,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,0.8712275106719481,1,4,Tier 1 - Critical,28,337.13,2280.87,Personal retention call + Contract upgrade offer with 20% discount,60,0.4,912.35,852.35
1,-0.5526560175461356,66.4,-0.44642557424204227,0.5981820224361281,0.16257855724418535,1,1,0,-0.5764327208661794,True,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,0.33877783028118463,0,19,Tier 3 - Medium,13,570.77,292.43,Automated loyalty SMS + Satisfaction survey,5,0.2,58.49,53.49
0,-0.1044126360750375,25.35,-0.6937464876382636,-1.308745648974028,-1.178068356702494,0,0,0,0.5493369463722676,True,False,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,0.08702878182118488,0,30,Tier 4 - Low,2,46.29,4.41,No action needed — monitor monthly,0,0.0,0.0,0.0
0,-0.06366323775948311,66.4,-0.12395250413190911,0.5981820224361281,0.12384335067929803,1,1,0,-0.08684067538839321,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,True,False,False,False,True,False,True,False,False,0.3259790426762944,0,31,Tier 3 - Medium,1,44.75,21.65,Automated loyalty SMS + Satisfaction survey,5,0.2,4.33,-0.67
0,-0.3489090259683637,79.65,-0.16398970574967142,-0.3552818132689499,0.582914857923604,1,0,1,-0.5909486955478886,False,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False,0.6484221688854581,0,24,Tier 2 - High,8,224.03,413.17,Targeted email + Free 3-month OnlineSecurity trial bundle,20,0.3,123.95,103.95
0,1.5663126948626918,77.55,1.4382235113501678,1.0749139402886672,0.5918653584291644,1,1,0,1.3612523444570606,False,True,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False,0.03758614460582824,0,71,Tier 4 - Low,1,74.64,2.91,No action needed — monitor monthly,0,0.0,0.0,0.0
0,-0.6341548141772443,25.15,-0.8302948799833654,-1.308745648974028,-1.1914857362592097,0,0,0,0.022243868077710137,True,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,True,False,False,False,False,False,0.06718480278998266,0,17,Tier 4 - Low,15,351.9,25.35,No action needed — monitor monthly,0,0.0,0.0,0.0
0,-0.715653610808353,84.3,-0.436603055513645,0.12145010458358908,0.7343216590013101,1,1,1,-1.0348283047794853,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,0.7269209848003045,1,15,Tier 1 - Critical,17,391.35,1041.75,Personal retention call + Contract upgrade offer with 20% discount,60,0.4,416.7,356.7
0,1.4440644999160286,62.65,0.9114772105930977,1.0749139402886672,0.1336156274376682,1,0,0,1.4845780039126748,True,True,True,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,0.015334851803057896,0,68,Tier 4 - Low,1,61.69,0.96,No action needed — monitor monthly,0,0.0,0.0,0.0
0,-0.1859114327061462,90.1,0.13057598452810257,0.12145010458358908,0.9909954706998941,0,1,0,-0.6000877470634738,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,False,False,True,False,False,False,True,0.44570293462246197,1,28,Tier 3 - Medium,4,199.77,160.63,Automated loyalty SMS + Satisfaction survey,5,0.2,32.13,27.13
0,1.2403175083382567,109.85,2.06607363463376,1.5516458581412063,1.6389697283727935,1,1,1,0.5021815019920393,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,False,True,False,False,True,0.618948432596715,0,63,Tier 2 - High,1,41.86,67.99,Targeted email + Free 3-month OnlineSecurity trial bundle,20,0.3,20.4,0.4
0,-0.8379018057550162,106.7,-0.46055505867685076,1.0749139402886672,1.2146495474097023,1,1,1,-1.526636398463118,True,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,True,0.8896245080857462,1,12,Tier 1 - Critical,20,235.54,1898.46,Personal retention call + Contract upgrade offer with 20% discount,60,0.4,759.38,699.38
0,1.4033151016004741,24.65,-0.2994613566681703,-1.308745648974028,-1.1617762062983703,0,0,0,2.070456485001092,True,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,0.015129757547347729,0,67,Tier 4 - Low,1,24.28,0.37,No action needed — monitor monthly,0,0.0,0.0,0.0
0,-1.2861451872261143,35.55,-0.9960031881060578,-0.832013731121489,-1.3599154857951394,0,1,0,-0.8020573498242569,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,0.8804303977994983,1,1,Tier 1 - Critical,31,131.77,970.28,Personal retention call + Contract upgrade offer with 20% discount,60,0.4,388.11,328.11
0,-1.2861451872261143,59.2,-0.9856093371921164,0.12145010458358908,-0.972972450838608,1,1,0,-1.192081834053298,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,0.7754188102969682,1,1,Tier 1 - Critical,31,412.15,1423.05,Personal retention call + Contract upgrade offer with 20% discount,60,0.4,569.22,509.22
0,1.2810669066538112,115.0,2.2388796464461005,2.028377775993745,1.781830383752231,1,1,0,0.45804950322598875,False,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False,True,False,False,False,True,False,False,True,0.4194979912035631,0,64,Tier 3 - Medium,1,66.76,48.24,Automated loyalty SMS + Satisfaction survey,5,0.2,9.65,4.65
0,0.4660789403427237,19.5,-0.6444361251628198,-1.308745648974028,-1.3340102086134127,0,0,0,1.2170030670578686,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,0.05364633521784205,0,44,Tier 4 - Low,1,18.45,1.05,No action needed — monitor monthly,0,0.0,0.0,0.0
0,-1.2861451872261143,53.5,-0.9881144090825801,-0.3552818132689499,-1.0662314486928248,0,1,0,-1.098080161321563,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,0.7919425900833827,1,1,Tier 1 - Critical,31,345.06,1313.44,Personal retention call + Contract upgrade offer with 20% discount,60,0.4,525.38,465.38
1,0.09933435550273437,70.55,0.05149042545986624,-0.832013731121489,0.2572100803104868,0,0,1,0.007916858746886333,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,0.6114106489983031,0,35,Tier 2 - High,1,27.41,43.14,Targeted email + Free 3-month OnlineSecurity trial bundle,20,0.3,12.94,-7.06
0,1.607062093178246,114.0,2.545201595157191,2.028377775993745,1.6862201274861384,1,1,0,0.8009357217430624,True,True,True,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,False,True,False,False,True,0.18176057132924694,0,72,Tier 4 - Low,1,93.28,20.72,No action needed — monitor monthly,0,0.0,0.0,0.0
0,-0.022913839443928746,80.35,0.12934542289769946,-0.3552818132689499,0.6327580986055825,0,0,1,-0.27609806363501643,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,0.584401965977053,1,32,Tier 2 - High,1,33.39,46.96,Targeted email + Free 3-month OnlineSecurity trial bundle,20,0.3,14.09,-5.91
0,-0.5526560175461356,89.95,-0.2722351805954987,0.5981820224361281,0.8110558168848675,1,1,1,-0.9648080529420306,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,0.5280731239503431,0,19,Tier 2 - High,13,551.85,617.5,Targeted email + Free 3-month OnlineSecurity trial bundle,20,0.3,185.25,165.25
0,-1.041648797332788,75.15,-0.780896620248607,-0.3552818132689499,0.2058540044940809,1,0,1,-1.2103255797479437,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,0.8137931890033707,0,7,Tier 1 - Critical,25,349.84,1528.91,Personal retention call + Contract upgrade offer with 20% discount,60,0.4,611.56,551.56
0,-0.30815962765280935,105.5,0.16885524095957474,1.5516458581412063,1.4389871502101637,1,1,1,-0.9764551900239234,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,True,False,False,False,True,0.6797091267480129,0,25,Tier 2 - High,7,236.53,501.97,Targeted email + Free 3-month OnlineSecurity trial bundle,20,0.3,150.59,130.59
0,1.2403175083382567,67.25,0.8492239766835911,0.5981820224361281,0.22331450217347493,1,1,0,1.204720319250268,True,True,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,True,False,False,0.037751985629199666,0,63,Tier 4 - Low,1,64.71,2.54,No action needed — monitor monthly,0,0.0,0.0,0.0
1,0.5475777369738324,85.0,0.7328699796659998,0.12145010458358908,0.822028282776487,1,1,1,0.21840708096580919,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,0.45058816784991657,1,46,Tier 3 - Medium,1,46.7,38.3,Automated loyalty SMS + Satisfaction survey,5,0.2,7.66,2.66
0,-0.715653610808353,19.65,-0.8927019340966722,-1.308745648974028,-1.3881386035668102,0,0,0,0.03134856225677066,False,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,0.09821803623782674,0,15,Tier 4 - Low,17,301.24,32.81,No action needed — monitor monthly,0,0.0,0.0,0.0
0,-1.041648797332788,59.5,-0.8288226008898472,0.12145010458358908,-0.24019396550602226,1,1,0,-0.9522332677739701,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,0.5175377348320196,1,7,Tier 2 - High,25,717.66,769.84,Targeted email + Free 3-month OnlineSecurity trial bundle,20,0.3,230.95,210.95
1,-0.8786512040705705,95.15,-0.5731734221735753,0.12145010458358908,0.7789060044667031,0,1,1,-1.3769586618930145,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,0.9071976486302787,1,11,Tier 1 - Critical,21,185.43,1812.72,Personal retention call + Contract upgrade offer with 20% discount,60,0.4,725.09,665.09
0,1.4033151016004741,94.1,1.7583673040884662,0.5981820224361281,1.0914295140457595,1,1,0,0.9251203146117964,False,True,True,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,0.08128383782947692,0,67,Tier 4 - Low,1,86.45,7.65,No action needed — monitor monthly,0,0.0,0.0,0.0
0,0.5883271352893868,90.5,0.8862287228550029,2.028377775993745,1.0023390201590978,1,1,0,0.16850304966359975,True,True,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,True,False,True,False,False,False,True,0.0676155593461276,0,47,Tier 4 - Low,1,84.38,6.12,No action needed — monitor monthly,0,0.0,0.0,0.0
0,-0.3489090259683637,49.7,-0.4762227451496634,-0.3552818132689499,-0.34699187927679437,0,0,0,-0.09702762566798362,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,0.33785353664357753,0,24,Tier 3 - Medium,8,263.27,134.33,Automated loyalty SMS + Satisfaction survey,5,0.2,26.87,21.87
0,0.9143223218138218,54.55,0.2972951111329123,0.5981820224361281,-0.20124840029935828,1,1,0,1.087767945719995,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,True,True,False,False,0.4512738609601069,1,55,Tier 3 - Medium,1,29.93,24.62,Automated loyalty SMS + Satisfaction survey,5,0.2,4.92,-0.08
0,-0.43040782259947247,89.25,-0.17315299503320986,0.12145010458358908,0.7727705440815573,0,1,1,-0.8308659765002661,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,True,False,0.7633559088550572,1,22,Tier 1 - Critical,10,211.2,681.3,Personal retention call + Contract upgrade offer with 20% discount,60,0.4,272.52,212.52
0,1.607062093178246,99.4,2.190338384989658,0.5981820224361281,1.3242783932040547,0,1,0,1.0417119361085583,True,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,True,False,True,False,False,False,True,False,False,True,0.28128452007682603,0,72,Tier 4 - Low,1,71.44,27.96,No action needed — monitor monthly,0,0.0,0.0,0.0
0,0.5475777369738324,30.75,-0.35709998446366464,-0.832013731121489,-0.9046730279980058,1,0,0,1.1130721240704784,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,0.12721067150186027,0,46,Tier 4 - Low,1,26.84,3.91,No action needed — monitor monthly,0,0.0,0.0,0.0
1,1.3218163049693654,106.25,2.055899526868105,1.0749139402886672,1.518991265348871,1,1,0,0.6431496537531164,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,True,False,False,False,True,False,False,True,0.5656030724708874,1,65,Tier 2 - High,1,46.15,60.1,Targeted email + Free 3-month OnlineSecurity trial bundle,20,0.3,18.03,-1.97
0,-0.6341548141772443,24.8,-0.802761063503093,-1.308745648974028,-1.0775934123690207,0,0,0,0.028015900613869046,False,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,0.2629957045597174,0,17,Tier 4 - Low,15,274.17,97.83,No action needed — monitor monthly,0,0.0,0.0,0.0
1,-0.6341548141772443,85.35,-0.3684607052300659,0.12145010458358908,0.7188693884016834,1,0,1,-0.9705457281416652,False,True,False,True,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,0.6708609059607086,1,17,Tier 2 - High,15,421.38,858.87,Targeted email + Free 3-month OnlineSecurity trial bundle,20,0.3,257.66,237.66
0,-0.8786512040705705,20.4,-0.9099078226074889,-1.308745648974028,-1.3104227720216295,0,0,0,-0.14421742738473686,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,0.06663721876487255,0,11,Tier 4 - Low,21,399.85,28.55,No action needed — monitor monthly,0,0.0,0.0,0.0
0,1.2403175083382567,109.2,2.0866415933133573,2.028377775993745,1.6628980238748625,1,1,0,0.5129009909877634,True,False,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,True,0.10175408528250121,0,63,Tier 4 - Low,1,98.09,11.11,No action needed — monitor monthly,0,0.0,0.0,0.0
0,0.3845801437116149,99.0,0.8774829455532083,1.0749139402886672,1.3295088780688689,1,1,0,-0.1756715689731521,True,False,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,True,True,False,True,False,True,False,False,True,False,False,False,True,0.38295879512202824,0,42,Tier 3 - Medium,1,61.09,37.91,Automated loyalty SMS + Satisfaction survey,5,0.2,7.58,2.58
